station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
RO0130A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	8.170	75.559	6619	Y
RO0130A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	11.550	75.559	6619	Y
RO0130A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	Max	maximum	42.040	75.559	6619	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	P50	50 percentile	4.471	83.607	306	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	Mean	annual mean	5.197	83.607	306	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	P95	95 percentile	11.841	83.607	306	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	P98	98 percentile	16.581	83.607	306	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	Max	maximum	37.252	83.607	306	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	Max4	4th highest value	17.581	83.607	306	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	day	Days(c > 125)	days with c > 125 ug/m3	0.000	83.607	306	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	3.350	81.296	7141	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	5.327	81.296	7141	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	16.410	81.296	7141	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	26.560	81.296	7141	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	P99_9	99.9 percentile	72.360	81.296	7141	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Max	maximum	97.910	81.296	7141	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Max25	25th highest value	59.340	81.296	7141	Y
RO0131A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	81.296	7141	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P50	50 percentile	21.620	67.945	248	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Mean	annual mean	23.175	67.945	248	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P95	95 percentile	47.060	67.945	248	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P98	98 percentile	50.140	67.945	248	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max	maximum	63.040	67.945	248	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max36	36th highest value	36.160	67.945	248	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max8	8th highest value	49.780	67.945	248	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Days(c > 50)	days with c > 50 ug/m3	6.000	67.945	248	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P50	50 percentile	27.250	80.548	294	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Mean	annual mean	30.996	80.548	294	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P95	95 percentile	56.870	80.548	294	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P98	98 percentile	63.050	80.548	294	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max	maximum	140.450	80.548	294	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max36	36th highest value	44.880	80.548	294	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max8	8th highest value	62.690	80.548	294	Y
RO0131A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Days(c > 50)	days with c > 50 ug/m3	21.000	80.548	294	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	P50	50 percentile	52.824	69.672	255	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	Mean	annual mean	54.830	69.672	255	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	P95	95 percentile	85.854	69.672	255	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	P98	98 percentile	92.745	69.672	255	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	Max	maximum	113.790	69.672	255	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	50.500	71.607	6290	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	53.797	71.607	6290	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	112.380	71.607	6290	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	130.830	71.607	6290	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Max	maximum	254.160	71.607	6290	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Max19	19th highest value	156.580	71.607	6290	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Hours(c > 200)	hours with c > 200 ug/m3	1.000	71.607	6290	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P50	50 percentile	33.965	78.356	286	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	Mean	annual mean	38.649	78.356	286	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P95	95 percentile	73.537	78.356	286	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P98	98 percentile	77.902	78.356	286	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	Max	maximum	105.408	78.356	286	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	32.040	75.525	6616	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	38.695	75.525	6616	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	96.080	75.525	6616	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	112.350	75.525	6616	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Max	maximum	177.730	75.525	6616	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Max19	19th highest value	145.560	75.525	6616	Y
RO0131A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	75.525	6616	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P50	50 percentile	89.770	69.672	255	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	Mean	annual mean	90.772	69.672	255	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P95	95 percentile	132.827	69.672	255	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P98	98 percentile	160.603	69.672	255	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	Max	maximum	180.366	69.672	255	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P50	50 percentile	79.640	71.607	6290	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	Mean	annual mean	88.861	71.607	6290	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P95	95 percentile	199.600	71.607	6290	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P98	98 percentile	233.390	71.607	6290	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	Max	maximum	584.630	71.607	6290	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P50	50 percentile	60.196	78.082	285	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	Mean	annual mean	75.120	78.082	285	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P95	95 percentile	159.552	78.082	285	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P98	98 percentile	196.132	78.082	285	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	Max	maximum	305.560	78.082	285	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P50	50 percentile	54.650	75.525	6616	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	Mean	annual mean	75.583	75.525	6616	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P95	95 percentile	202.310	75.525	6616	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P98	98 percentile	261.790	75.525	6616	Y
RO0131A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	Max	maximum	611.550	75.525	6616	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P50	50 percentile	0.388	84.426	309	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	Mean	annual mean	0.442	84.426	309	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P95	95 percentile	0.935	84.426	309	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P98	98 percentile	1.069	84.426	309	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	Max	maximum	2.048	84.426	309	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P50	50 percentile	0.652	83.880	307	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	Mean	annual mean	0.768	83.880	307	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P95	95 percentile	1.596	83.880	307	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P98	98 percentile	1.827	83.880	307	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	Max	maximum	3.069	83.880	307	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P50	50 percentile	0.290	81.956	7199	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	Mean	annual mean	0.441	81.956	7199	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P95	95 percentile	1.370	81.956	7199	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P98	98 percentile	1.850	81.956	7199	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	Max	maximum	3.810	81.956	7199	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P50	50 percentile	0.229	82.192	300	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	Mean	annual mean	0.258	82.192	300	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P95	95 percentile	0.576	82.192	300	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P98	98 percentile	0.727	82.192	300	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	Max	maximum	0.952	82.192	300	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P50	50 percentile	0.371	81.644	298	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	Mean	annual mean	0.447	81.644	298	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P95	95 percentile	1.011	81.644	298	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P98	98 percentile	1.280	81.644	298	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	Max	maximum	1.754	81.644	298	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P50	50 percentile	0.180	80.445	7047	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	Mean	annual mean	0.261	80.445	7047	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P95	95 percentile	0.760	80.445	7047	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P98	98 percentile	1.060	80.445	7047	Y
RO0131A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	Max	maximum	3.090	80.445	7047	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2009	day	P50	50 percentile	0.010	60.548	221	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2009	day	Mean	annual mean	0.017	60.548	221	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2009	day	P95	95 percentile	0.050	60.548	221	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2009	day	P98	98 percentile	0.060	60.548	221	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2009	day	Max	maximum	0.070	60.548	221	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2010	day	P50	50 percentile	0.010	80.548	294	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2010	day	Mean	annual mean	0.014	80.548	294	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2010	day	P95	95 percentile	0.030	80.548	294	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2010	day	P98	98 percentile	0.040	80.548	294	Y
RO0131A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2010	day	Max	maximum	0.130	80.548	294	Y
RO0131A	14	Cadmium (aerosol)	Cd	ng/m3	100	Calendar year	2010	day	P50	50 percentile	0.370	60.548	221	Y
RO0131A	14	Cadmium (aerosol)	Cd	ng/m3	100	Calendar year	2010	day	Mean	annual mean	0.443	60.548	221	Y
RO0131A	14	Cadmium (aerosol)	Cd	ng/m3	100	Calendar year	2010	day	P95	95 percentile	0.830	60.548	221	Y
RO0131A	14	Cadmium (aerosol)	Cd	ng/m3	100	Calendar year	2010	day	P98	98 percentile	1.310	60.548	221	Y
RO0131A	14	Cadmium (aerosol)	Cd	ng/m3	100	Calendar year	2010	day	Max	maximum	4.270	60.548	221	Y
RO0131A	15	Nickel (aerosol)	Ni	ng/m3	100	Calendar year	2010	day	P50	50 percentile	2.040	80.548	294	Y
RO0131A	15	Nickel (aerosol)	Ni	ng/m3	100	Calendar year	2010	day	Mean	annual mean	3.227	80.548	294	Y
RO0131A	15	Nickel (aerosol)	Ni	ng/m3	100	Calendar year	2010	day	P95	95 percentile	9.640	80.548	294	Y
RO0131A	15	Nickel (aerosol)	Ni	ng/m3	100	Calendar year	2010	day	P98	98 percentile	15.760	80.548	294	Y
RO0131A	15	Nickel (aerosol)	Ni	ng/m3	100	Calendar year	2010	day	Max	maximum	19.160	80.548	294	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	P50	50 percentile	3.510	60.109	220	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	Mean	annual mean	4.421	60.109	220	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	P95	95 percentile	9.680	60.109	220	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	P98	98 percentile	10.770	60.109	220	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	day	Max	maximum	13.075	60.109	220	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	3.210	60.827	5343	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	4.458	60.827	5343	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	12.090	60.827	5343	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	16.500	60.827	5343	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2008	hour	Max	maximum	51.580	60.827	5343	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P50	50 percentile	1.217	66.575	243	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	Mean	annual mean	1.578	66.575	243	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P95	95 percentile	4.152	66.575	243	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P98	98 percentile	4.749	66.575	243	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	Max	maximum	5.854	66.575	243	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	1.120	67.831	5942	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	1.582	67.831	5942	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	4.370	67.831	5942	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	5.680	67.831	5942	Y
RO0131A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	hour	Max	maximum	14.540	67.831	5942	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P50	50 percentile	5.436	76.986	281	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Mean	annual mean	5.967	76.986	281	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P95	95 percentile	12.062	76.986	281	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P98	98 percentile	18.132	76.986	281	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max	maximum	35.117	76.986	281	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max4	4th highest value	21.578	76.986	281	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Days(c > 125)	days with c > 125 ug/m3	0.000	76.986	281	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	5.060	75.913	6650	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	6.039	75.913	6650	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	14.150	75.913	6650	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	19.920	75.913	6650	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P99_9	99.9 percentile	57.490	75.913	6650	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max	maximum	117.330	75.913	6650	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max25	25th highest value	32.200	75.913	6650	Y
RO0132A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	75.913	6650	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	Mean	annual mean	54.703	86.575	316	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P50	50 percentile	54.852	86.575	316	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P95	95 percentile	98.010	86.575	316	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P98	98 percentile	112.632	86.575	316	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	Max	maximum	125.224	86.575	316	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P50	50 percentile	74.140	85.753	313	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Mean	annual mean	74.430	85.753	313	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P95	95 percentile	132.297	85.753	313	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P98	98 percentile	141.819	85.753	313	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Max	maximum	161.300	85.753	313	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Max26	26th highest value	125.026	85.753	313	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Days(c > 120)	days with c > 120 ug/m3	28.000	85.753	313	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	5901.000	85.753	313	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	51.730	83.858	7346	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	54.825	83.858	7346	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	114.780	83.858	7346	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	128.140	83.858	7346	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	Max	maximum	186.690	83.858	7346	Y
RO0132A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	11289.000	62.228	687	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P50	50 percentile	0.061	86.849	317	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	Mean	annual mean	0.093	86.849	317	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P95	95 percentile	0.278	86.849	317	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P98	98 percentile	0.444	86.849	317	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	Max	maximum	0.928	86.849	317	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P50	50 percentile	0.111	85.753	313	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	Mean	annual mean	0.177	85.753	313	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P95	95 percentile	0.591	85.753	313	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P98	98 percentile	1.046	85.753	313	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	Max	maximum	1.255	85.753	313	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P50	50 percentile	0.050	83.836	7344	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	Mean	annual mean	0.093	83.836	7344	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P95	95 percentile	0.320	83.836	7344	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P98	98 percentile	0.560	83.836	7344	Y
RO0132A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	Max	maximum	2.930	83.836	7344	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	P50	50 percentile	3.102	69.315	253	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	Mean	annual mean	3.226	69.315	253	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	P95	95 percentile	6.173	69.315	253	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	P98	98 percentile	6.737	69.315	253	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	day	Max	maximum	8.222	69.315	253	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	2.560	69.932	6126	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	3.211	69.932	6126	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	8.150	69.932	6126	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	10.690	69.932	6126	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2009	hour	Max	maximum	46.940	69.932	6126	Y
RO0132A	20	Benzene (air)	C6H6	µg/m3	100	Calendar year	2010	day	P50	50 percentile	0.737	76.164	278	Y
